video_id;category_id
dwkNG9qeYIY;22
pnlNqAmCCgw;26
_ASpoeFRTZ0;27
GfxNGjfSKRY;10
GF_0i9WxA_s;26
Qesuc8orTUY;23
uLHygq6Mm-0;24
8_rTIAOohas;24
zJP-CSFgb_s;25
ZKWDCyVbnoM;1
irHqI9fUc4I;23
-trTIbE3N4Y;19
8A3ILTZaswo;24
T9KTTP7jrBo;10
l25AL0BdD6w;10
iKjEoPA0LlY;24
1qsRU7C_Gp0;25
XY5OYFc1tzU;23
qaSOyhK3gTM;24
Oy9R-z7YTRc;24
J41qe-TM1DY;10
mqbwgqoF64Q;24
upt1wHntDws;1
FjqBekVMwjQ;24
9Q1WSQ7R8U8;17
w4lcP5ZA4wg;15
C4ZN-2MrgBA;17
UQHSK-kgONk;10
tfaGleA4qYo;25
76nG5pENy_Y;25
OkvNxYMyips;24
EudArMNjbP0;1
9DjgOFSBJYc;23
zuVxgSvyffk;23
KORiXf-u21Y;17
7Usr96nwjqI;24
ZUV53Nn3PhA;28
2fJIRQJ39eA;24
h4tcNcZ0MdY;24
zPJl2e38S4g;25
oidnwPIeqsI;26
tP_Dk81f9fg;10
EW3KD4kqqug;29
wd8h1iND_ys;28
HL6ECWZ8G1s;27
MSzytvDsPfo;24
UYZ1WjJI1NM;24
azVAxbETWmk;23
TPQqpxfm6BI;24
KU-v13ib_1U;24
FO6dRbQMPPw;25
Sg_Gmb0ntfw;24
x25k_-Katf4;27
YywJykbEllU;10
smjf3M6-1XE;28
PSA-TnMwK9c;17
dXt1ftcdxNg;24
TQ2uDO5CbYg;10
c2rEwAWHP7s;26
fdpYWltgYMk;10
94k6kEVGZzg;24
CofZ7xjGyI8;22
oQGA42-U0Ro;24
vNfkwsj8RpQ;24
kDVMAIGZvvw;24
cNrfQm9yG5o;10
JzA097DmNTI;25
Nw-BMNnr1Ko;23
QNNcl2mEHzQ;24
YvjhDjUbFyU;24
nSuregWhlWk;10
8j_BYfVEyhA;24
6dlhWPDoifU;25
J6Tc4iyefe0;25
R_5Qfc7APQs;22
kJ18whKduFo;27
sAWeoDHzBgE;22
WR7cc5t7tv8;1
XkGTE4WMMko;26
hphLiGW6FgE;24
dV_UXo8LiWk;24
CyzEtbG-sxY;10
d7E3F0Vt2rE;24
n9JVbbRBqfY;19
4Lng7bi50To;17
0eOtSEkLVtw;27
sm7_baYCIkQ;10
5GRyr0noXrw;17
LR2edIotyE8;24
h33u2eeVqXo;24
exGGotfSuH0;15
24-AhdoN_Nk;1
AGbuiYvynhY;22
_X8XtZZYkNA;28
8CdP3MbrIZk;10
B0R9wQAFBbI;25
2Fdx4TcQFe8;1
jLM2ibaRbrk;24
ZBXZojt6dpM;27
Ek3aeUhHaFY;22
9U9N7U2XdcI;24
0lr497GhD04;24
2_dkBgK4Mbk;25
dRpNZV18N_g;24
H0g4JxKp4fc;23
tymvJ8wowG4;22
mrTNzn4-K3o;26
nuKhpdLgR2U;10
zB1pY4n_FyQ;24
kWku5rgaJWM;1
WOAvDQNNaCA;10
AtCLwYFRp4o;23
mmP1aHJjJ-U;24
f3uZxD39awA;24
yOqT0Bk-A_Y;24
Wl7V4LwkfQE;28
zNqCVTs38nU;17
ZFwylDNpgFc;20
IzQwbRdh5Ts;28
NSgMcs1KdTI;10
exLJr1ScSKY;22
UKka73nn1dk;17
IywiodrtyfM;23
nUmO7rBMdoU;26
mXiFHDfvn4A;22
ZzZ-BsiSamk;17
3VbHg5fqBYw;24
JGEsZBPkjNY;28
VloKUNlNG2s;10
_CZHqpIpN4k;24
bAHAwesTLB4;22
d6mBbyb-vIA;24
CbCVIrOK2qM;17
uAmsViupOa4;25
cOaRPJQXFG4;10
LRrzLpfdY1g;10
idD1C2-ISlo;10
tJoAYpurA6k;25
aSKHH7Zqdjc;22
27GV1PS8_Cw;25
gmgI-B5pKzs;25
Kemqo35m8gk;26
UBGb8jRjK4k;25
fJJBAwiOjRI;26
hlGm5tse8ek;25
2A4ZlxAk8dQ;17
kFjq8PX6F7I;27
TKMXw1YI5S4;22
xvmTr6S00Aw;24
1U1u5aKU3AY;25
TWpt-ze_cYU;23
oYvw0GryNs8;23
HVKuA1s5I3o;10
Vnn1FhYULrA;24
EUPlbO3Ub2I;22
ldMaZ_7FNDY;26
RkU4WWEUj-Y;28
faxyAEMDNMg;25
kIHhVkkHV2k;24
FR5WT12B_88;24
c1cvDqM_CMg;10
YtKap-E0OGM;10
rX61Rpc7zWg;1
8rbE3RssSEY;23
5LoBGoQPUNc;24
GBTV5ekQwWw;17
20DPgRoyQn0;22
q_MmN6-KLXg;10
2sxuAm569IY;19
daR05oUWKmU;26
NuhhbcLyWWo;10
8-u5nd2GqNE;27
EFNeulNdfRI;1
lr4MmmWQtZM;22
7dNu1AorSYc;15
G_UHknhNbAQ;25
VjEyUUQP1s8;28
ri1m5j_yq8A;25
RWzZeA2GMsk;10
D_eZxSYRhco;24
-oXybog2IuI;27
hv3jeGUv9fY;28
XtqJd4-VX94;17
61G3tDZQNhg;17
wQZ95eZQtBE;24
iqsQ0KHImrU;10
OZv7qYZ43xQ;22
Zx7p_tmWlq0;25
7gdoj1ViJ8M;26
QfmgAmtGXwo;1
O6BODAJVYc8;25
SW3X7-gk8q0;10
fiErkaNjBwk;28
CJUgcgFNNWA;24
kFSm6gany_Q;24
5mar5AHglGI;24
ms9j25XkYoU;23
UzQP7u-IOxg;17
pkwSoJrVWAY;28
Ya_trIAWIXA;22
DX5_o-mumvE;10
lRlp6e2Bam8;22
zLuhCfBqf5U;26
HgjVWV0Uw3M;24
mGAdg2lB6nQ;10
sTyOtjJyjsg;28
tl4I1b6cHKc;24
7vLYNDTqpvQ;25
NsUQU3r2nsM;24
0ycLaWymtKk;24
6d6SmcYcP_U;24
B663R7kgxEA;22
YA9DiShszX8;24
S10azlzvS_8;10
s7JiyWfGIh8;17
PXAZ3KphJz4;24
T9NzhjcPsQQ;24
1cgK-BIrXes;24
sxxJug2Ob_A;23
E-u9uo0laA8;10
yI2k6OKsSVw;26
t4pRQ0jn23Q;24
HE8SYbMsm0E;10
PSqcvmLE0ek;24
w8UI8r9Ccwk;28
f5I79eakR8E;10
V1rt0t21vQw;22
we_Cs4Q0P2A;22
rM7t9jLrNnE;27
L99Bi097wak;26
HvPbH30KWLE;10
jr8L_hJcCM4;24
YQ1cEC6FZRg;26
r4a5ZzHclCs;26
-NIP2zgVsRY;15
NcVxrr_q3Hw;26
6p-QzY5bxJ0;24
djJ6GAplhFU;1
O8hm2Ml-pA8;10
VUbsFtLkGN8;25
3a3vMfOCb3Q;17
lo57l5ZDgwU;24
l_eR85kmWbY;28
s2GLaxXMVq4;20
2YVMusIxisY;24
DrApVH3afMI;22
G4MtkhJehhk;10
hV-yHbbrKRA;27
nenhv6uTdmw;28
BYwrSAZzXEc;22
XbDKZMy-HEg;22
JNkTNAknE4I;10
1XKSo2mFC6c;24
0I9vWjc9nao;24
w16w7CYwGbE;26
UtuUGoN6HPo;24
LDVXOo_HXKU;17
mFtsqERWiCA;17
fiusxyygqGk;10
OdNqWcUdm6I;26
PXi4JIklpOs;25
YemaMEMB8zc;26
BdwJ0uXIV_U;24
ugdgAifIOBA;10
nOQxBSp563M;17
bWL_MVbpGT0;10
A0FZIwabctw;28
4GZBn4_SfQQ;28
N39uwTykTQk;26
GdR-iTH_f-I;24
qeWvgZLz9yU;26
IGhC2EwCAWM;24
UO5ktwPXsyM;27
BJ2yzCRPonA;24
YbHdBoHMxK4;10
mH-Sx0lEGjA;24
3ChgRbqGi-E;10
DEXfRMTRJss;24
QBL8IRJ5yHU;26
oyLWPWydvyo;1
kxMC7g_sKjw;23
xAXh7vSmjRk;10
TvLGiAbgRc4;26
Y3TmKEeBUMM;24
gaEPYljtIAw;10
2h_TxIxx-Kg;24
shiTAXD78Y8;25
s0qeYQZ7mEo;25
BsadA7UR110;17
MOP50VQBdCg;10
mTf3Dcj5NPU;1
XKSHDDBAd1w;17
aA6Z0x4rX30;24
qqs3fxfmWr4;28
ROzC9ZySGos;24
hMBxriQamIU;10
qECkYR4sjJE;25
LxoGNkLpgZk;10
WCKG9J1d5iE;25
3db2XrU3__0;22
EsBjHXCG4Us;27
qxVQ7ZEG1RU;2
MYdqaxZndzE;10
nZM9Ko806Bg;28
ItL6vcUrpUs;10
rQQjjYyZpa4;27
DMlITdf3w-o;19
zFuOksI6AVg;24
FVwR2zK_Ahs;26
cik0lYDZa7c;17
BcruuWQ2_9Q;23
x4TZEVqKIvs;1
V1LBWKqQpfI;28
cUMQfRrqOs8;26
JhvwFB-NUbA;24
Hkx5fveyjIs;24
Id2hMkmcIMA;22
RmH15TCBvDk;28
JVHFMBfG-cM;1
QH9UE7FDbcM;24
4qSziR6sD8Q;28
Qp7QJpLhOs4;26
-pCzLbCCppo;27
bi9NkBZ1qe4;20
1SnWTW6YXbE;10
7efwdTlRvvs;17
KFaMZUarksA;10
J6R0X6NTnSw;10
5q4Z7HqxFM0;22
WdOGSNQP9b4;24
oipLbJoV9pM;22
2v4-L4PkV9U;20
dqkEniTFTH0;1
cQ54GDm1eL0;22
TSA9VZduuZ4;10
YS2y_12IWlA;28
i9GSF3ROa58;10
sqVuypJD7zo;24
Z0JupszeKIo;25
-o7zywbiFVI;25
fp84YC6M-C0;22
6BhLaE0PHRA;24
VsYmwBOYfW8;23
V0HCZ4YGqbw;22
N-3NfWJHNhg;23
bPNi_492aEQ;24
K5x_3QzLY0U;27
8rqztDFvmZ8;26
yA4xvRkZYjs;26
akNs04ef_Co;26
jSQj4lq8ZEg;25
PT2fxswWSpQ;24
szaJ5aW-LUs;10
jCAuNTEO52A;10
-kETYvHON_I;27
Go3DZxyoH_Q;26
5GHXEGz3PJg;10
YHDbsyyjld0;15
fc5tIKFDy1s;25
ffHCh6ZCZfo;19
b191evqWAwE;17
JIr6Bv_JTSw;26
HIwirSk4RjE;24
OPdmg58S9ZM;24
C535gMNdiDk;27
xJ7A_o2Toog;1
qJKgfOUUrZo;10
4iyOED0DPZw;25
DjLr06pne6Q;26
eZRmP-l3Nz0;24
stMM0EsoGwY;26
sK2RoVVxQsA;28
L87HuKmGwVQ;22
Xg_4tbLnIOc;10
UmXbLTbi8Hg;23
XblV5A1PlDo;10
m7CtnR47w20;28
hHaUQh6Gx-Q;10
t4NRe5NI5Gc;24
wxd-5OIngDw;24
k-UAk-kp7q0;20
3S6HQGHqQa0;23
yDo3Ketyb3w;10
6wHVgiM0R54;27
AgrK2P3Ruug;24
fO8pPjlFtNw;28
MhneJpcGVD8;2
PGH1V_yZq7k;24
6SuMbFuKDf8;10
Lr8VpJ2GX2E;24
MnKbM9Zxtn8;1
Dlwf5u2BLAg;25
NGMnnrw70lA;24
_pP_C7HEy3g;28
4j-ED6tL85o;10
n8v0HrixDHE;19
bJNnsAmNoUc;10
n-H6zIeMiUs;27
D2mxKEa2xmA;24
3uGIEY7tdg8;1
5AGyFelwyk4;17
NYMcACJLqJs;10
nQcUJdncTeg;10
ILZ7Oy3gM5U;1
uFUHjJQIC_4;17
Zo_mpwmashg;23
hU_oxkN9wsw;17
OOGWCr4EZRo;24
isI6DqxAr7s;10
UDIkXCDdLTo;17
Ku-WC1EaPXI;10
qT0mpVcH3ZU;23
bV_3HQplzRw;1
80GNn_eIOhI;24
4A-E6EJICvM;24
v1j5ckZwKEQ;28
mwgUesU1pz4;1
FmE8DwZ6RHk;25
592KTCoUuUg;10
iGD4bBgWPcY;10
yh1NAMi2oLg;19
FB64ez0kf1c;25
gxaoefdyJRM;26
xVhnfTwh1OA;10
JGo_a82jfj8;24
nVzA1uWTydQ;10
mCcN8NVAB8A;22
iILJvqrAQ_w;10
btE8mDfEF34;17
IVRVXYCrr14;22
nT39kZDAx_s;24
rRsstfoKQeo;23
8DR0RhpKp2k;22
lDyHwwSMRmM;1
t7Fa1GUf-LE;10
i6pw07k3GkM;17
EyRzpUQTIGA;20
uGV1YqYAiIM;28
MltuW2kcREI;24
BEweWXa5Twk;26
iM89vdPLbQs;17
-0CMnp02rNY;24
-jWIDwq44ZI;24
_CJN_ryETIY;24
X6iJ0hPpGec;2
ys2x8oOK7wE;10
9YlnHbN28jo;26
1iUgR_lKn1c;25
dyBFAX4SDEc;20
QVoleJYgdM8;24
8pB4fkdD93o;24
wS4ESheuHDY;10
Geg4yDxZZDs;10
dIjms29rFA0;24
DTErM4uuPdc;26
4WaNHlisU4c;17
9wRQljFNDW8;17
oQxKEtoHygY;10
kAp-jpENAlo;17
jsnyz__pc5M;10
zMKI64iY2CY;2
uK7JtrAog3U;10
3Xb3eOH4PMA;22
gx3S73InQ04;17
CFMRJSPDr2k;23
6IL4sMC_XBE;24
M_wZMgZNpaM;22
ItYOdWRo0JY;28
ycy30LIbq4w;10
-SIp6xSP7ds;25
2jSWMme12ik;17
apRvFNM5Vps;17
bOG0X1WvXVU;20
KopT-9VSZn4;20
wD5YzBDSXv8;22
6fi1RZNWCDI;23
ldmDBJRARB4;23
FPHrWxxw9Is;23
LeWtF5y9-6Q;23
4Ek6UCI0YQs;27
LxIBv_XS3ls;1
Pgd_Tgi-pbQ;10
Eq1BuMoTW7Q;26
Aeful-nI3ao;24
yigx1EjB85s;1
GpekGi00XCE;22
X58fcXjR-pg;24
GWM8x6Y6cXU;20
sdnD09M5uj0;10
nlIE1I6DxjI;10
SA7AIQw-7Ms;10
za0qXbofvc0;17
-_jlqATo9eo;24
aO7yzmc3ykw;28
6uGQ_ypTw08;10
SXkxheJ1dQ0;26
UvDJ-ZdHiSg;10
JRzZl_nq6fk;25
8mCcM-PUmLM;22
QwZT7T-TXT0;24
wylMwU1wEOM;10
TBF7eTSTWLA;27
q2sI-T69sjs;24
5n9xafjynJA;28
zsoh0Y_VXdY;27
dvJWgErHi7A;24
_kwsw07w8lU;26
kuw3yQqhe8M;17
Hw2e2XS9Wmc;10
naOKPDCngMI;15
FUzs2oMEs8w;10
clIvdBfCHOE;22
u0-pfzKbh2k;19
gA-NDZb29I4;10
wT_yPn3LfNA;22
8gHURYmTzFs;26
LjUXm0Zy_dk;10
fbL1ZoAQgUU;28
-py2awmME8s;24
Duc3F700lgE;24
NZ74oFctP_g;25
hQW_9ws8OhA;23
r15_6z9xryo;19
ZzO8VAOJs4U;24
sTvY9Llqtms;2
t8a8EFMAuSU;17
JK3QFj8mD1o;17
JOZzku2SrzQ;23
lzZadh-D8Tk;24
BubFE0CYMYg;24
18QHSoWPygQ;24
1gSu12JpKP8;10
npcqBt_e4k0;24
f-xe1qxhcUI;17
mTKCKBu8CLI;10
N6hVmn9FM7o;20
36tggrpRoTI;10
VTVLcK2zybM;10
0Nip-J6u8C0;2
0QOPb9DlOfY;15
1RZYOeQeIXE;24
w3Rd-KZeVp4;17
UFz3K9ByUqE;24
rjIsrpAg3JE;25
L1d2BJqdywQ;26
CpXaNIT8P5I;24
CX11yw6YL1w;10
HJqALBKE4r4;26
9mwM1VB9qs0;24
I6N-XuYllgA;24
mrSUROagyDc;25
6781x0TTSks;24
odfYSiTpXpo;20
YZ1UN5gvLjQ;24
DlU4ZSU2xzg;24
L8gV7LSt6sI;20
ty-AFKiiTRA;10
hYirFqEc8Tg;17
yJqsPBWbtjk;24
5zP4yWzb24M;10
R9c-_neaxeU;24
qQn6TsbYrH8;10
YL9sNrOlK-I;17
SV2sPlDLQtU;1
1-jXHDiRnC0;23
jVNepCaqJok;22
fYo_ZqCFafU;26
LotoBix4UDM;24
1Wk8ZRgXQnY;10
_P3l2rwAaOs;24
jr7W7smqXg4;2
ZzO9skEYqwY;28
exjMt3v81tA;17
2mrOcJNPxEc;25
TU-Z4uPnFeg;23
1LWbRkt490A;17
Na7VFFnqWVI;10
2dls8iCoQTI;10
xgtLKeCkCiw;25
f2xPEy4PrmA;23
6hTzM1BPdU8;22
IQ2lnlj9WzQ;26
e5N_Tq1EtRQ;24
hRAGY4BaFQs;24
taxAD2LePy8;26
VSJ0STT8JRw;23
GAkkKjds00o;28
_EMxJMU1dCo;26
HkOLf9BMRZ4;28
TKc65We4Yhs;1
6wHZT2t78E4;17
fmhbFFAFqRE;1
zXV4Sgeyr2c;20
AKstzozuLKY;24
D6Oy4LfoqsU;24
tNla9nyRMmQ;25
XkVwqEdYlNA;24
3KmIMuLh4Vs;10
i0biqMZrxJ0;24
52L2HML5O1k;24
fCTKDn3Q8xQ;22
IpN_wAlYZSs;1
gqKrByxzpgg;10
dmdlKqW6zII;24
zF5Q4OhCVsI;22
8HON4AswPVk;10
jVlfNd3fxMY;24
x9mh-SwSKas;26
5uXsCaakZD8;24
qE7psdp1jVE;26
urkiePoszu4;24
g-F3A9n9BLg;22
4ughEPQGd8w;10
KxywNVLAf5o;24
AIrxDop0GCQ;19
G63TF6OMa_8;22
T1B1CxmAXLk;24
dPuULksBPcI;24
7d9cu_dmQ0c;20
So_guHTJ4Ng;24
a49beT37Bc0;22
zO0dIgvpmfw;26
CSDHM6iuogI;28
Yv_rod8-Ma0;20
k-w8GxCpsCU;17
CuVuqKyISR4;22
uE_dSIumQ5Q;26
XymR5UCxSfA;24
trcditUaQJg;24
NRrn5oNLcn0;24
ZZIq3bSOD_g;17
8hYTPl7MkiA;27
sV7eDd1d7LI;26
9_lkVzzd6rE;15
UDByuFJ2nDg;17
PLAFNvxDPMw;24
m8Dqg8iz5Fo;26
rtQXLmkeOgo;27
D18e8aU-UWs;10
sdKWEWu4PnE;24
lRlVPAeZTzc;24
nQ7mhC5_Rys;28
yqulWPljawo;23
v-vx6GpTBkc;24
crjugtkXZN4;10
2z3EUY1aXdY;17
ToQloh3us1E;23
ii-Qj5-jsdg;26
fMbuWa-OdN8;17
9yWnVxe1qp8;15
DdDRtQPXPtM;25
Kx-TGqqMuPU;24
GfCqMv--ncA;10
E0yPapgxIgo;26
7kLO2AB5SPM;22
3TPY4TKo6uQ;24
tj3EKWwIulQ;24
LHDHdyB0A5o;1
paxgKBUK4wQ;1
RZfqUAZddmk;26
Mfiim71QdYQ;25
EYkEshCOhEU;22
Wzvr_rtI82w;28
t0VsbEqfAvo;24
Lxet1zLBTM8;28
7m630xvAJtA;22
wfkZ2gXl2ak;24
h-6fIyaVmDM;24
JWAvRIpuj1U;17
dAHolupCEkc;27
A8HLnDP6uRM;24
CbWP9nvnRhw;24
MuPL-PSMX0Q;17
Aopb6YZyeFU;24
efNXlVeeLIw;24
MNiweoKXwfg;24
T1-k7VYwsHg;26
5fW5dsc0-5g;10
TM42O6kYbI8;25
qT6KNyLEV24;17
t5Lz14wu1uw;1
nR3OdeqiEF8;2
0AUFyFEt35g;10
Ysh3Z_rOa_U;23
wJ7ffCNtCKE;10
1JXq9779zwU;27
RHpnWg6tdaw;24
08qd-vsHbaY;10
FZjexxJ7lYM;17
OwrjBiW3suM;27
3baKe4B3eyI;25
YkG4Yvwucxo;26
CgjAN_wgmiI;17
RoIJtobSOqc;1
t_bnyOOFDNM;24
bazp-LVqlK8;24
34yQnVJDTt8;17
WwyqQ-o6zHA;1
_YSVbM1saXM;10
C82YHbZNmKs;26
8h2rlhsN9DI;25
6xUPaVfmcUs;23
6F5x2ArbQKU;17
BQ_0QLL2gqI;10
0Yp9WS6cJFA;24
UZf9m_x7o88;25
Hy71N2OSGZA;2
X9Qh8vsSE-c;24
UBh2ydkoDU4;17
QiIlcKiREUU;25
ExP3ikM_wko;19
sdL70wkf_H0;1
EdRmaKHqYJY;23
BJeCOo_CRyE;10
eIp7PYuAu0k;24
NMFnVfsNf5Y;20
A637CH916wY;27
Fjm81OPZbpU;10
tr1Loa7r7sY;24
2ckenWENyUg;24
AtIoXmGwyfA;24
hPmBSTgBmes;22
X212iTIMfYU;26
ZCNyOsPh2ng;24
atvJwwec_2A;26
Gz8KNxufA_c;10
M-E5wDgptQA;24
ZcTZJiBTCXA;10
iiWm8AxvWtw;24
oaU82_uGTQg;24
7WbdxpZ6Khc;10
WTyNJOXycQk;15
iZpxzfMkVzM;19
QJfL0a3qEKw;10
UFYCTJlayS4;1
7P-PNa0bxQg;24
mNhxFzR25Rs;24
c1npkEoEtos;22
sfMwXjNo3Rs;19
99t4EBwIAt8;24
Ps7GzIV2KP0;27
nGv8FK28g4s;26
yNfI81Am8YM;27
dQLlS4l1UJk;10
Tz5L-rNWZBs;24
KFHru5tiDng;10
pfYEiDg67AI;26
MC5bNVTMxyQ;25
9mQk7Evt6Vs;10
AV1SWIPxxFM;24
JYmejM38vKs;17
eijd-yjXY9E;28
jGl-6an8fz8;25
HHauPi8CS4k;15
dBPRS4mVT3g;24
ceyU5UBumLU;22
pIYFz05yrUY;24
Q9B45wXYpzc;25
Z7-R881j6UY;26
JdrdNQfZoqs;22
DBC04auZVcs;20
Oapebl0bADA;10
cQtYcpRGGIY;26
Hl0GSLcwHVs;24
cWy8jWXhdnA;24
iatq3Rn4vsg;24
8diVDS4qW6I;10
SCR1KeLDZxw;26
PUvVjWR3zTQ;10
R9q5lBy2w1E;10
6xMBmvevhj0;10
qzLkSAVD8gA;24
8-Cjsnq8kVU;1
XdE5Psqh57I;22
8kFnLQySIzU;24
ByeyFfOHgQA;1
iuBPpEkUi8I;22
mwiKZ4qmRnQ;26
MrMAfMbZOmg;10
fKpCAZy4IXg;2
fmiZUgA-2W4;26
bU-vnDmxd1Q;24
vU14JY3x81A;27
g3IvVejktJE;24
k_JTFUEp7mw;24
Wm8QlNCk-wg;28
pqQrL1K0Z5g;28
AfC2pHj0VZA;10
1hX1KSKqVmo;20
GMOG2yY6pAI;28
ExJmET8boVw;24
Ei6AtHXJ9dg;23
CV3SaepBEYI;23
nWZMfPP34g8;15
jw7q_kcQXO8;10
AZTn1UMs408;23
GqF5lyEUfMk;23
qPpUaeChvuY;24
Tlu-_31CWfY;10
ao7JzzfIqVE;24
SONGEiVMygg;17
MFWF9dU5Zc0;24
8J2q99ApzGs;24
ET6XGZqOyjY;26
T-f34TPnngQ;17
tXoJTxPLrKM;24
sun1x0ANt-Y;15
If-n27SUAl8;24
UFPSIa1cLRQ;10
PE6a5Amt7O8;24
2J6bJnwr1rw;24
AyiRO0_Ta7o;17
hQlXLdZtX6s;26
k_aT3jAK_QU;24
YtbArdw9oHc;25
NUMa0QkPzns;25
w8elLwSfGEM;24
JDnfux-fSJU;24
S74uFJHI6gM;25
PHLY4a5fTjU;22
7UoP9ABJXGE;10
6mkLWGy6Y3k;10
9o-gcCwMOgA;17
5qxqo2CQakA;23
4h-XOckOwN8;24
682vsLy3TtE;25
BXnGUUsdnR8;24
iyjqs_1Nhr8;24
zxjv0lo8bU8;17
1mYB8onrPt0;24
AxWxJNHoLC8;22
4L43VVORo5c;28
zcJ8BTAGqE0;10
pmMjkMtpnTc;10
V1Pl8CzNzCw;10
r-3iathMo7o;28
agKDPntMv-E;17
Yiq8YjQC6Rw;24
izyX4qtsVew;1
VlZ1SWLBfPE;26
ABLsSWE06q4;10
9WXQr3WVrbU;25
v3y7FE76H7c;23
31mjfjIkWiM;22
I2eSx0sGReM;20
o6TJFM0JDU0;20
HL1LiSiBPMo;10
rO_mAQC9bv0;1
sQEJ1fZhgUc;10
9xPz2SUdYGo;17
hpapqEeb36k;26
WyZz9muaKFc;26
mrORbZ2dS08;10
HszBf-CJeVE;24
XeLIvgsYdFI;24
Ns7h153aFb0;26
ZnQGzfrEpsc;24
KtlERZ5WnaU;23
vL2-H_0V7nw;23
SvYAPV4FEaQ;20
zYlW81GZYug;23
Eafi9hqm3OY;15
O8nZrqbHwaA;24
p2JpSCYQKFs;27
Eouvsy8JdLU;24
J-NEOU-Ujeg;25
RQREeUE9eGI;23
9r6NI9m_IxM;10
LZaANM2Zt-Q;22
CeCgsmTjHjk;24
70pJZ9w3oGk;10
e9yCAIwqhNc;24
OXZQ5DfSAAc;1
KKwmGuQaMfo;15
1HLMi1s6Tho;22
pi2Ri9-K3_E;28
JOwmqPPkjww;15
DzNwinmBawo;22
4IG0freUoog;24
ffxKSjUwKdU;10
eMV_WNJkflM;22
3oXhLdeuxDw;25
IOLzpBzUXZs;2
TbniWvd5OZ4;24
gC3Y7SowqwA;25
whwUlzuLfs4;10
iNf6VErGDLI;10
f3Xkre0GOFU;25
kDRRvz4y7ms;17
Pxf8Bf1V0is;24
9NkHIv25IH4;27
B-t4bU3-lHA;24
zUDcGDK_bRw;15
aCAhbjLKkt4;24
rTukZtX_VCg;25
WkzmaFnPKOs;1
CTFZoz-mB5k;26
dAOZa7JYnsw;28
CU8qwXYH83c;23
Z00-9MhEw5o;23
hsh54g9JmC0;10
JTof-eIChUA;20
k3uh0MJeypI;23
bSYNEkkuhoA;23
HEVonh8bjC0;1
Alt2HGrsfnw;26
5NHxDBPxPGI;26
rjLVCpE3kuw;24
vRN-32VKEHE;24
Eonq7PRPIqY;10
ONQ-fAp5X64;17
nr0PF7PukJw;23
HMKoFuOzkxc;10
2--Pg-y3xNk;24
QbDuBTWrU-o;28
Xc4xYacTu-E;24
dH4ZXmeEJXs;24
OK2y4Z5IkZ0;28
ZWAkzvL5Ho4;24
QKn9yiLVlMM;20
N4LQuwSjc34;25
XxvQIaCJ9Xw;1
nwPQVagUfrU;26
Hzk1bM2vVFU;22
_JVdoEIbKio;23
T3E6AKDbI2Y;10
6kLYXbNZWRs;29
puqaWrEC7tY;24
IPgdIHV_zMo;1
OtL1fEEtLaA;22
5YOvZU1QRRQ;24
xg9ebVTL9yE;10
sTwiDhosVks;24
3hn14sIQc6E;25
kDiJh8loTOE;28
w-n3YPSHv4s;25
6VrqR_GfvzE;10
GItpj4vu0Pg;24
SpC8U30Hnrs;27
He-HBXbHT_U;22
ySBjb4_JGtY;26
pmdVVDkvJXU;24
fEqzx-36pOo;23
R9s5_Ji33xY;1
Q3pUXLQ5G5U;26
5hpuoMilm_4;22
MXdXoQBVFmE;25
IXJhN4cOVM0;25
i6mQAdU646o;25
S_5TyDFx6kc;22
4L-BPQVZYXM;28
b9lb2x_OHOk;1
S0OICOBR19Q;28
2nshBD9EbxE;26
ir8UofAKNCM;22
WZEFya56qPw;10
LmOPXhFensg;1
UHh6kJ-HWYw;25
tvs3yvEcARA;24
EROqrFqHegs;10
gm5P74vcB84;28
lSSFuier7tU;26
PrNRtC3XfWk;26
mZpGOQ7tBKE;28
TM8hwHtWSJg;24
lSaGEo3UfBk;24
hq1ijbMabsM;10
TXHB9wL4WFg;10
lRmsyFCP-Jw;10
1HcoMNJUiM0;1
8qL4lMQQ9IE;24
X8XHLakfV5U;1
MUcBkpwnKcE;24
mkpINSUnDpA;24
60Qi7Zv6Wbg;10
NRh8KWiCxWU;10
KNxUDJ8_qI0;24
kZ3xRQOhpQI;26
GWMKelv5Bmw;23
VYmfEx3taAM;24
0NWKUHl6JLY;20
pgjRX9oGF7g;24
LeobgOWgJmY;24
6S9c5nnDd_s;1
CV0J3Bq3BIc;24
w4n1XcBdwFk;28
mHd8Ug4ljN4;24
BFkTu8Y1KLs;10
1_OVkSsH4NY;22
HuwPCUzqwKs;10
QIN5_tJRiyY;10
mQ8sFRuDyiU;24
DD2snaPATbI;23
PVbQrvlB_gw;10
9v_rtaye2yY;10
XUqRem0W8L8;10
swlpgKzTm2Y;25
LgmxMuW6Fsc;10
Qx54quy9tDQ;23
1QmPCVW6jOs;27
nd4cLL_MP7M;24
52Y7NwbmOHY;24
hcCCe_R8e9U;23
_ROBzItOaOs;24
t6rHHnABoT8;28
feDs1pIhTFQ;10
drg74wOy8z8;1
Prnw-NqXSEY;25
SWcdQ-6TKmI;24
qpAo_XvCQaQ;24
b-5c_Z3pUVk;24
0ANDjPQPS_Q;26
sHupIDugAD8;17
tfNzMKvoVOU;25
49wGna0UTB8;24
vSRAOvhFF1I;24
4FkEYUPr2gg;23
yArprk0q9eE;27
nQtcl7kCkzg;17
kn073_61fpc;26
wswvNZveNHc;24
JDDP9fY6dmI;25
